source,text,answer,answer2
Laptop-ACOS/test.txt,very good laptop if you want something lightweight for everyday browsing .,"[['LAPTOP#DESIGN_FEATURES', '10,16', '5,9', '2'], ['LAPTOP#DESIGN_FEATURES', '10,16', '39,50', '2']]","[['LAPTOP#DESIGN_FEATURES', 'laptop', 'good', '2'], ['LAPTOP#DESIGN_FEATURES', 'laptop', 'lightweight', '2']]"
Laptop-ACOS/test.txt,"excellent hardware , however i ran into some nasty trouble after updating windows 10 .","[['HARDWARE#GENERAL', '10,18', '0,9', '2'], ['OS#GENERAL', '74,84', '45,50', '2']]","[['HARDWARE#GENERAL', 'hardware', 'excellent', '2'], ['OS#GENERAL', 'windows 10', 'nasty', '2']]"
Laptop-ACOS/test.txt,"so , shortly after buying it i had to format it .","[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/test.txt,"and just now , the computer says it is plugged in but not charging .","[['LAPTOP#OPERATION_PERFORMANCE', '19,27', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', 'computer', None, '0']]"
Laptop-ACOS/test.txt,the fingerprint reader works most of the time .,"[['HARDWARE#OPERATION_PERFORMANCE', '4,22', '-1,-1', '2']]","[['HARDWARE#OPERATION_PERFORMANCE', 'fingerprint reader', None, '2']]"
Laptop-ACOS/test.txt,the sound is fine for me but not as good as external speakers .,"[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', '4,9', '13,17', '2'], ['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', '44,61', '36,40', '2']]","[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'sound', 'fine', '2'], ['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'external speakers', 'good', '2']]"
Laptop-ACOS/test.txt,not that this machine boots up slow .,"[['LAPTOP#OPERATION_PERFORMANCE', '14,21', '31,35', '0'], ['LAPTOP#OPERATION_PERFORMANCE', '22,30', '31,35', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', 'machine', 'slow', '0'], ['LAPTOP#OPERATION_PERFORMANCE', 'boots up', 'slow', '0']]"
Laptop-ACOS/test.txt,great value for a laptop .,"[['LAPTOP#GENERAL', '18,24', '0,5', '2']]","[['LAPTOP#GENERAL', 'laptop', 'great', '2']]"
Laptop-ACOS/test.txt,love the 15 inch screen in the body of a 14 inch body .,"[['DISPLAY#GENERAL', '9,23', '0,4', '2']]","[['DISPLAY#GENERAL', '15 inch screen', 'love', '2']]"
Laptop-ACOS/test.txt,cheaply made plastic but performance is well worth the trade for a $ 500 laptop .,"[['LAPTOP#QUALITY', '-1,-1', '0,12', '0'], ['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '40,44', '2'], ['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '45,50', '2']]","[['LAPTOP#QUALITY', None, 'cheaply made', '0'], ['LAPTOP#OPERATION_PERFORMANCE', None, 'well', '2'], ['LAPTOP#OPERATION_PERFORMANCE', None, 'worth', '2']]"
Laptop-ACOS/test.txt,touchpad works well .,"[['KEYBOARD#DESIGN_FEATURES', '0,8', '15,19', '2']]","[['KEYBOARD#DESIGN_FEATURES', 'touchpad', 'well', '2']]"
Laptop-ACOS/test.txt,the speakers are mediocre and don ' t put out too much volume and are sensitive to position .,"[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', '4,12', '17,25', '1']]","[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'speakers', 'mediocre', '1']]"
Laptop-ACOS/test.txt,"i do like the screen on this , images are clean and crisp , enjoying the 4 gigs of ram which allow me to have a few more tab open .","[['DISPLAY#GENERAL', '14,20', '5,9', '2'], ['DISPLAY#GENERAL', '14,20', '42,47', '2'], ['DISPLAY#GENERAL', '14,20', '52,57', '2'], ['MEMORY#GENERAL', '83,86', '60,68', '2']]","[['DISPLAY#GENERAL', 'screen', 'like', '2'], ['DISPLAY#GENERAL', 'screen', 'clean', '2'], ['DISPLAY#GENERAL', 'screen', 'crisp', '2'], ['MEMORY#GENERAL', 'ram', 'enjoying', '2']]"
Laptop-ACOS/test.txt,"i like how it ' s so simple , without so much clutter and complexity .","[['LAPTOP#DESIGN_FEATURES', '-1,-1', '21,27', '2']]","[['LAPTOP#DESIGN_FEATURES', None, 'simple', '2']]"
Laptop-ACOS/test.txt,i ' m still keeping this as a backup or additional laptop because of its cheap price .,"[['LAPTOP#PRICE', '51,57', '73,78', '2']]","[['LAPTOP#PRICE', 'laptop', 'cheap', '2']]"
Laptop-ACOS/test.txt,"anyways , i really would of liked to have kept the chromebook as it was the perfect weight , size , and design for my upcoming college semester .","[['LAPTOP#DESIGN_FEATURES', '51,61', '76,83', '2']]","[['LAPTOP#DESIGN_FEATURES', 'chromebook', 'perfect', '2']]"
Laptop-ACOS/test.txt,"laptop would never power on , even after being charged for 24 hours .","[['POWER_SUPPLY#GENERAL', '0,6', '-1,-1', '0']]","[['POWER_SUPPLY#GENERAL', 'laptop', None, '0']]"
Laptop-ACOS/test.txt,i want to love this laptop because it is so lightweight and sleek .,"[['LAPTOP#DESIGN_FEATURES', '20,26', '10,14', '2'], ['LAPTOP#DESIGN_FEATURES', '20,26', '44,55', '2'], ['LAPTOP#DESIGN_FEATURES', '20,26', '60,65', '2']]","[['LAPTOP#DESIGN_FEATURES', 'laptop', 'love', '2'], ['LAPTOP#DESIGN_FEATURES', 'laptop', 'lightweight', '2'], ['LAPTOP#DESIGN_FEATURES', 'laptop', 'sleek', '2']]"
Laptop-ACOS/test.txt,it ' s decent .,"[['LAPTOP#GENERAL', '-1,-1', '7,13', '2']]","[['LAPTOP#GENERAL', None, 'decent', '2']]"
Laptop-ACOS/test.txt,ssd hardware issue,"[['HARD_DISC#QUALITY', '0,3', '-1,-1', '0']]","[['HARD_DISC#QUALITY', 'ssd', None, '0']]"
Laptop-ACOS/test.txt,"note : support for amazon is making it good and immediately sent me the return label , bought through third party but i will get my money back , thank god for amazon customer service","[['SUPPORT#QUALITY', '7,25', '39,43', '2'], ['SUPPORT#QUALITY', '159,182', '39,43', '2']]","[['SUPPORT#QUALITY', 'support for amazon', 'good', '2'], ['SUPPORT#QUALITY', 'amazon customer service', 'good', '2']]"
Laptop-ACOS/test.txt,the return procedure is so elaborate that i may decide to just write this purchase up as one big mistake .,"[['SUPPORT#GENERAL', '4,20', '27,36', '0']]","[['SUPPORT#GENERAL', 'return procedure', 'elaborate', '0']]"
Laptop-ACOS/test.txt,daughter opened it for christmas and it doesn ' t stay on .,"[['LAPTOP#GENERAL', '-1,-1', '-1,-1', '0']]","[['LAPTOP#GENERAL', None, None, '0']]"
Laptop-ACOS/test.txt,they keyboard felt responsive and was a good size .,"[['KEYBOARD#OPERATION_PERFORMANCE', '5,13', '19,29', '2'], ['KEYBOARD#DESIGN_FEATURES', '5,13', '40,44', '2']]","[['KEYBOARD#OPERATION_PERFORMANCE', 'keyboard', 'responsive', '2'], ['KEYBOARD#DESIGN_FEATURES', 'keyboard', 'good', '2']]"
Laptop-ACOS/test.txt,i am very close to just returning it and never buying another acer product ever again .,"[['LAPTOP#GENERAL', '62,74', '-1,-1', '0']]","[['LAPTOP#GENERAL', 'acer product', None, '0']]"
Laptop-ACOS/test.txt,i will give them props for the build quality .,"[['LAPTOP#QUALITY', '31,44', '-1,-1', '0']]","[['LAPTOP#QUALITY', 'build quality', None, '0']]"
Laptop-ACOS/test.txt,combine these items together and this item became very frustrating .,"[['LAPTOP#GENERAL', '-1,-1', '55,66', '0']]","[['LAPTOP#GENERAL', None, 'frustrating', '0']]"
Laptop-ACOS/test.txt,- exceptional keyboard and touchpad feel,"[['KEYBOARD#GENERAL', '14,22', '2,13', '2'], ['HARDWARE#OPERATION_PERFORMANCE', '27,35', '2,13', '2']]","[['KEYBOARD#GENERAL', 'keyboard', 'exceptional', '2'], ['HARDWARE#OPERATION_PERFORMANCE', 'touchpad', 'exceptional', '2']]"
Laptop-ACOS/test.txt,"- below average screen brightness about 200 nits , average is 250 - 275 .","[['DISPLAY#DESIGN_FEATURES', '16,22', '2,15', '0']]","[['DISPLAY#DESIGN_FEATURES', 'screen', 'below average', '0']]"
Laptop-ACOS/test.txt,as you can see from the reviews it worked out fine for most people .,"[['LAPTOP#GENERAL', '-1,-1', '46,50', '2']]","[['LAPTOP#GENERAL', None, 'fine', '2']]"
Laptop-ACOS/test.txt,when i sent it back to acer to repair it they simply claimed it had water damaging and couldn ' t fix it .,"[['SUPPORT#QUALITY', '23,27', '-1,-1', '0']]","[['SUPPORT#QUALITY', 'acer', None, '0']]"
Laptop-ACOS/test.txt,"my acer aspire e 15 worked great for a day , and then shut off by itself .","[['LAPTOP#GENERAL', '3,14', '27,32', '2'], ['LAPTOP#GENERAL', '3,14', '-1,-1', '0']]","[['LAPTOP#GENERAL', 'acer aspire', 'great', '2'], ['LAPTOP#GENERAL', 'acer aspire', None, '0']]"
Laptop-ACOS/test.txt,"by june 2018 , the keyboard stopped working , and i had to do an unplug and reboot .","[['KEYBOARD#OPERATION_PERFORMANCE', '19,27', '-1,-1', '0']]","[['KEYBOARD#OPERATION_PERFORMANCE', 'keyboard', None, '0']]"
Laptop-ACOS/test.txt,now given that without the issue they are a nice laptop .,"[['LAPTOP#GENERAL', '49,55', '44,48', '2']]","[['LAPTOP#GENERAL', 'laptop', 'nice', '2']]"
Laptop-ACOS/test.txt,good performance for the price and my intention as the support for my family was to have everyone on these with a spare to deal with ones that break down .,"[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '0,4', '2'], ['LAPTOP#PRICE', '-1,-1', '0,4', '2']]","[['LAPTOP#OPERATION_PERFORMANCE', None, 'good', '2'], ['LAPTOP#PRICE', None, 'good', '2']]"
Laptop-ACOS/test.txt,"i purchased this computer because it came highly rated by consumer reports , pc magazine , and other raters .","[['LAPTOP#GENERAL', '17,25', '42,54', '2']]","[['LAPTOP#GENERAL', 'computer', 'highly rated', '2']]"
Laptop-ACOS/test.txt,the reason why i ' m giving this laptop a two star is because overall i think the quality of it is good especially for the price .,"[['LAPTOP#QUALITY', '33,39', '99,103', '2'], ['LAPTOP#PRICE', '33,39', '99,103', '2']]","[['LAPTOP#QUALITY', 'laptop', 'good', '2'], ['LAPTOP#PRICE', 'laptop', 'good', '2']]"
Laptop-ACOS/test.txt,can not remove the battery .,"[['BATTERY#DESIGN_FEATURES', '19,26', '-1,-1', '0']]","[['BATTERY#DESIGN_FEATURES', 'battery', None, '0']]"
Laptop-ACOS/test.txt,i too have the black screen problem .,"[['DISPLAY#OPERATION_PERFORMANCE', '21,27', '-1,-1', '0']]","[['DISPLAY#OPERATION_PERFORMANCE', 'screen', None, '0']]"
Laptop-ACOS/test.txt,computer is fine but the speakers broke after 1 week of use .,"[['LAPTOP#GENERAL', '0,8', '12,16', '2'], ['MULTIMEDIA_DEVICES#QUALITY', '25,33', '-1,-1', '0']]","[['LAPTOP#GENERAL', 'computer', 'fine', '2'], ['MULTIMEDIA_DEVICES#QUALITY', 'speakers', None, '0']]"
Laptop-ACOS/test.txt,"the computer is good for the price , but the hdmi port is already broken .","[['LAPTOP#PRICE', '4,12', '16,20', '2'], ['PORTS#OPERATION_PERFORMANCE', '45,54', '-1,-1', '0']]","[['LAPTOP#PRICE', 'computer', 'good', '2'], ['PORTS#OPERATION_PERFORMANCE', 'hdmi port', None, '0']]"
Laptop-ACOS/test.txt,"won ' t turn on , won ' t charge , have to send it to tx to be repaired .","[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/test.txt,"i want to insist that this is not a game laptop , as many have reviewed it as .","[['LAPTOP#GENERAL', '41,47', '-1,-1', '1']]","[['LAPTOP#GENERAL', 'laptop', None, '1']]"
Laptop-ACOS/test.txt,battery life can last me roughly 5 or 6 hours on internet usage alone with multiple tabs .,"[['BATTERY#OPERATION_PERFORMANCE', '0,7', '-1,-1', '1']]","[['BATTERY#OPERATION_PERFORMANCE', 'battery', None, '1']]"
Laptop-ACOS/test.txt,the speakers on the bottom take a moment to get used to but after that it ' s alright .,"[['MULTIMEDIA_DEVICES#GENERAL', '4,12', '78,85', '1']]","[['MULTIMEDIA_DEVICES#GENERAL', 'speakers', 'alright', '1']]"
Laptop-ACOS/test.txt,"also , i hate the keyboard - it feels really cheap .","[['KEYBOARD#GENERAL', '18,26', '9,13', '0'], ['KEYBOARD#GENERAL', '18,26', '45,50', '0']]","[['KEYBOARD#GENERAL', 'keyboard', 'hate', '0'], ['KEYBOARD#GENERAL', 'keyboard', 'cheap', '0']]"
Laptop-ACOS/test.txt,overall the laptop is cheap and flimsy .,"[['LAPTOP#PRICE', '12,18', '22,27', '2'], ['LAPTOP#QUALITY', '12,18', '32,38', '0']]","[['LAPTOP#PRICE', 'laptop', 'cheap', '2'], ['LAPTOP#QUALITY', 'laptop', 'flimsy', '0']]"
Laptop-ACOS/test.txt,mx150 gaphics card is also pretty bad .,"[['GRAPHICS#GENERAL', '0,18', '34,37', '0']]","[['GRAPHICS#GENERAL', 'mx150 gaphics card', 'bad', '0']]"
Laptop-ACOS/test.txt,"and i genuinely believed in acer , but first i had a lot of issues setting up the computer and after hours of customer service help the touch pad did n ' t even work .","[['KEYBOARD#QUALITY', '136,145', '-1,-1', '0']]","[['KEYBOARD#QUALITY', 'touch pad', None, '0']]"
Laptop-ACOS/test.txt,i took it to my local computer repair who states it has a bad board .,"[['MOTHERBOARD#GENERAL', '62,67', '58,61', '0']]","[['MOTHERBOARD#GENERAL', 'board', 'bad', '0']]"
Laptop-ACOS/test.txt,there ' s something wrong with my laptop .,"[['LAPTOP#GENERAL', '34,40', '20,25', '0']]","[['LAPTOP#GENERAL', 'laptop', 'wrong', '0']]"
Laptop-ACOS/test.txt,something is wrong with the power management .,"[['BATTERY#GENERAL', '28,44', '13,18', '0']]","[['BATTERY#GENERAL', 'power management', 'wrong', '0']]"
Laptop-ACOS/test.txt,"very disappointed in the $ 600 e 15 , as opposed to the no frills , plain old , < $ 200 15 i ' ve had for 2 .","[['LAPTOP#GENERAL', '31,35', '5,17', '0']]","[['LAPTOP#GENERAL', 'e 15', 'disappointed', '0']]"
Laptop-ACOS/test.txt,the trackpad stopped working after four weeks of using it .,"[['HARDWARE#OPERATION_PERFORMANCE', '4,12', '-1,-1', '0']]","[['HARDWARE#OPERATION_PERFORMANCE', 'trackpad', None, '0']]"
Laptop-ACOS/test.txt,there is a flicker in the middle of the screen that is very annoying .,"[['DISPLAY#DESIGN_FEATURES', '40,46', '60,68', '0']]","[['DISPLAY#DESIGN_FEATURES', 'screen', 'annoying', '0']]"
Laptop-ACOS/test.txt,the computer runs decent but the keypad turns off every time the computer sleeps .,"[['KEYBOARD#DESIGN_FEATURES', '33,39', '-1,-1', '0']]","[['KEYBOARD#DESIGN_FEATURES', 'keypad', None, '0']]"
Laptop-ACOS/test.txt,"otherwise , so far it is working well .","[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '33,37', '2']]","[['LAPTOP#OPERATION_PERFORMANCE', None, 'well', '2']]"
Laptop-ACOS/test.txt,i presented my son with a gift of a defective machine .,"[['LAPTOP#GENERAL', '46,53', '36,45', '0']]","[['LAPTOP#GENERAL', 'machine', 'defective', '0']]"
Laptop-ACOS/test.txt,"the computer itself is actually quite fast with the ssd and processor , so my experience there so far has been good .","[['LAPTOP#OPERATION_PERFORMANCE', '4,12', '38,42', '2'], ['HARD_DISC#QUALITY', '52,55', '38,42', '2'], ['CPU#QUALITY', '60,69', '38,42', '2'], ['LAPTOP#GENERAL', '4,12', '111,115', '2']]","[['LAPTOP#OPERATION_PERFORMANCE', 'computer', 'fast', '2'], ['HARD_DISC#QUALITY', 'ssd', 'fast', '2'], ['CPU#QUALITY', 'processor', 'fast', '2'], ['LAPTOP#GENERAL', 'computer', 'good', '2']]"
Laptop-ACOS/test.txt,keyboard and track pad shoved way left .,"[['KEYBOARD#OPERATION_PERFORMANCE', '0,8', '-1,-1', '0'], ['KEYBOARD#OPERATION_PERFORMANCE', '13,22', '-1,-1', '0']]","[['KEYBOARD#OPERATION_PERFORMANCE', 'keyboard', None, '0'], ['KEYBOARD#OPERATION_PERFORMANCE', 'track pad', None, '0']]"
Laptop-ACOS/test.txt,keyboard rattles loudly when typing on left side .,"[['KEYBOARD#OPERATION_PERFORMANCE', '0,8', '17,23', '0']]","[['KEYBOARD#OPERATION_PERFORMANCE', 'keyboard', 'loudly', '0']]"
Laptop-ACOS/test.txt,"will not connect to wifi , amd screen flashes when adjusting while on .","[['PORTS#CONNECTIVITY', '20,24', '-1,-1', '0'], ['DISPLAY#OPERATION_PERFORMANCE', '31,37', '-1,-1', '0']]","[['PORTS#CONNECTIVITY', 'wifi', None, '0'], ['DISPLAY#OPERATION_PERFORMANCE', 'screen', None, '0']]"
Laptop-ACOS/test.txt,but the speakers are absolutely horrible !,"[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', '8,16', '32,40', '0']]","[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'speakers', 'horrible', '0']]"
Laptop-ACOS/test.txt,latest 8th generation core i5 cpu,"[['CPU#GENERAL', '7,33', '-1,-1', '2']]","[['CPU#GENERAL', '8th generation core i5 cpu', None, '2']]"
Laptop-ACOS/test.txt,keyboard has flex,"[['KEYBOARD#DESIGN_FEATURES', '0,8', '-1,-1', '1']]","[['KEYBOARD#DESIGN_FEATURES', 'keyboard', None, '1']]"
Laptop-ACOS/test.txt,no backlight at keyboard,"[['KEYBOARD#DESIGN_FEATURES', '3,12', '-1,-1', '0'], ['KEYBOARD#DESIGN_FEATURES', '16,24', '-1,-1', '0']]","[['KEYBOARD#DESIGN_FEATURES', 'backlight', None, '0'], ['KEYBOARD#DESIGN_FEATURES', 'keyboard', None, '0']]"
Laptop-ACOS/test.txt,key presses are too stiff to press .,"[['KEYBOARD#USABILITY', '0,3', '20,25', '0']]","[['KEYBOARD#USABILITY', 'key', 'stiff', '0']]"
Laptop-ACOS/test.txt,hdd makes this laptop very slow .,"[['HARD_DISC#DESIGN_FEATURES', '0,3', '27,31', '0'], ['LAPTOP#DESIGN_FEATURES', '15,21', '27,31', '0']]","[['HARD_DISC#DESIGN_FEATURES', 'hdd', 'slow', '0'], ['LAPTOP#DESIGN_FEATURES', 'laptop', 'slow', '0']]"
Laptop-ACOS/test.txt,but asus engineers designed the case and laptop not to be opened by users .,"[['LAPTOP#OPERATION_PERFORMANCE', '32,36', '-1,-1', '0'], ['LAPTOP#OPERATION_PERFORMANCE', '41,47', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', 'case', None, '0'], ['LAPTOP#OPERATION_PERFORMANCE', 'laptop', None, '0']]"
Laptop-ACOS/test.txt,there is no backlight and keys are too stiff .,"[['KEYBOARD#DESIGN_FEATURES', '12,21', '39,44', '0'], ['KEYBOARD#DESIGN_FEATURES', '26,30', '39,44', '0']]","[['KEYBOARD#DESIGN_FEATURES', 'backlight', 'stiff', '0'], ['KEYBOARD#DESIGN_FEATURES', 'keys', 'stiff', '0']]"
Laptop-ACOS/test.txt,i believe it is not healthy to use this keyboard for a long time .,"[['KEYBOARD#MISCELLANEOUS', '40,48', '16,27', '0']]","[['KEYBOARD#MISCELLANEOUS', 'keyboard', 'not healthy', '0']]"
Laptop-ACOS/test.txt,linux is mostly compatible with this laptop except fingerprint reader .,"[['HARDWARE#GENERAL', '51,69', '-1,-1', '0']]","[['HARDWARE#GENERAL', 'fingerprint reader', None, '0']]"
Laptop-ACOS/test.txt,video converting process with same video file took only 25 minutes with asus vivobook f510ua .,"[['LAPTOP#OPERATION_PERFORMANCE', '72,92', '-1,-1', '2']]","[['LAPTOP#OPERATION_PERFORMANCE', 'asus vivobook f510ua', None, '2']]"
Laptop-ACOS/test.txt,3 ) you can hear the screen creak .,"[['DISPLAY#QUALITY', '21,27', '28,33', '0']]","[['DISPLAY#QUALITY', 'screen', 'creak', '0']]"
Laptop-ACOS/test.txt,it doesn ' t support a hardwire connection .,"[['LAPTOP#CONNECTIVITY', '-1,-1', '-1,-1', '1']]","[['LAPTOP#CONNECTIVITY', None, None, '1']]"
Laptop-ACOS/test.txt,i have installed no software on it yet it updates something every day and wants to reboot .,"[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/test.txt,it just locked up again .,"[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/test.txt,did i mention it sounds like a lawn mower ?,"[['HARD_DISC#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['HARD_DISC#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/test.txt,"i will say i do enjoy the screen quality , the wifi is fast on this laptop .","[['PORTS#OPERATION_PERFORMANCE', '47,51', '55,59', '2']]","[['PORTS#OPERATION_PERFORMANCE', 'wifi', 'fast', '2']]"
Laptop-ACOS/test.txt,"in all , stay away .","[['LAPTOP#GENERAL', '-1,-1', '-1,-1', '0']]","[['LAPTOP#GENERAL', None, None, '0']]"
Laptop-ACOS/test.txt,- keyboard is comfortable to use,"[['KEYBOARD#USABILITY', '2,10', '14,25', '2']]","[['KEYBOARD#USABILITY', 'keyboard', 'comfortable', '2']]"
Laptop-ACOS/test.txt,- finger doesn ' t side smoothly along track pad .,"[['HARDWARE#USABILITY', '39,48', '-1,-1', '0']]","[['HARDWARE#USABILITY', 'track pad', None, '0']]"
Laptop-ACOS/test.txt,horrible laptop !,"[['LAPTOP#GENERAL', '9,15', '0,8', '0']]","[['LAPTOP#GENERAL', 'laptop', 'horrible', '0']]"
Laptop-ACOS/test.txt,i had to spend over $ 160 to return it .,"[['LAPTOP#GENERAL', '-1,-1', '-1,-1', '0']]","[['LAPTOP#GENERAL', None, None, '0']]"
Laptop-ACOS/test.txt,i will never buy an other asus product .,"[['COMPANY#GENERAL', '26,38', '-1,-1', '0']]","[['COMPANY#GENERAL', 'asus product', None, '0']]"
Laptop-ACOS/test.txt,"it just crashed , dead .","[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '8,15', '0'], ['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '18,22', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', None, 'crashed', '0'], ['LAPTOP#OPERATION_PERFORMANCE', None, 'dead', '0']]"
Laptop-ACOS/test.txt,"- the screen looks pretty good , except when viewing anything dark .","[['DISPLAY#GENERAL', '6,12', '26,30', '2']]","[['DISPLAY#GENERAL', 'screen', 'good', '2']]"
Laptop-ACOS/test.txt,- the keyboard is awful .,"[['KEYBOARD#GENERAL', '6,14', '18,23', '0']]","[['KEYBOARD#GENERAL', 'keyboard', 'awful', '0']]"
